"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,18.5041,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,18.73563,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,18.71626,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,17.96284,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,18.10259,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,18.08895,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,17.97437,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,17.57955,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,17.48313,"B","Break"
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,18,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,17.8,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,17,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,17.2,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,16.9,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,16.6,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,16.4,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,16.3,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,16.2,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,16.4,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,24.82696,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,24.81262,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,24.54379,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,24.41774,"B","Break"
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,24.4339,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,24.12906,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,23.78659,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,23.58725,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,24.42381,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,24.22619,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,23.7494,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,23.72012,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,23.92933,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,23.70638,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,23.4788,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,23.43881,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,23.74966,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,23.77233,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,23.22105,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,23.34236,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,23.64736,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,23.96775,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,23.56799,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,23.25939,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,23.62252,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,23.73574,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,22.89952,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,22.86456,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,23.33221,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,23.34482,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,22.71946,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,22.43091,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,22.87202,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,22.97016,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,22.2289,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,22.1125,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,22.24051,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,22.23805,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,21.66786,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,21.66973,"B","Break"
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,22.3,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,21.9,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,20.9,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,20.8,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,20.9,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,20.6,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,20.4,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,20.2,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,20.3,,
"DEU","Germany","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,20.1,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,43.45964,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,42.80358,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,42.63612,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,42.87899,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,43.1526,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,43.12796,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,42.96766,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,42.58715,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,42.61099,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,42.34856,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,41.83891,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,41.96466,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,42.39484,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,41.56965,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,41.71805,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,42.17601,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,41.78753,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,41.33161,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,41.13017,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,41.37863,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,41.34748,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,40.52602,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,40.10144,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,40.27139,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,40.29808,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,39.69276,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,39.40259,,
"GRC","Greece","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,40.34164,,
